datetimeobject,STUSPS,positiveRate,testRate,ndays,label
2020-05-29,TX,210.39540064328446,3080.696185778939,128.0,
2020-05-30,TX,214.98915656330635,3202.2375867799983,129.0,
2020-05-31,TX,221.7108009237588,3282.759368477198,130.0,
2020-06-01,TX,223.75591898725202,3345.409646287347,131.0,
2020-06-02,TX,229.577435498511,3401.255509360105,132.0,
2020-06-03,TX,235.45068349535578,3472.106952018461,133.0,
2020-06-04,TX,241.1376981440916,3581.73286750625,134.0,
2020-06-05,TX,246.97645848387913,3661.12690281768,135.0,
2020-06-06,TX,253.66706395298007,3770.456224454777,136.0,
2020-06-07,TX,258.58155508363416,3795.180425799099,137.0,
2020-06-08,TX,260.78186760388485,3863.7074003717976,138.0,
2020-06-09,TX,266.42749706415196,3956.958576288818,139.0,
2020-06-10,TX,275.0632063912802,4004.3170269597945,140.0,
2020-06-11,TX,281.3606525699288,4160.315046126724,141.0,
2020-06-12,TX,288.59271425482814,4231.487223995712,142.0,
2020-06-13,TX,296.6317871148664,4346.544945470014,143.0,
2020-06-14,TX,302.9878623105123,4469.541725598888,144.0,
2020-06-15,TX,307.31261450548783,4534.302648020938,145.0,
2020-06-16,TX,321.44565636753714,4650.460525755365,146.0,
2020-06-17,TX,332.23684426074175,4723.560563653851,147.0,
2020-06-18,TX,344.36270448206074,4854.968883338982,148.0,
2020-06-19,TX,356.27474122962496,4910.745771097626,149.0,
2020-06-20,TX,371.5527733059741,5046.916836222359,150.0,
2020-06-21,TX,384.8857015242958,5263.437244759006,151.0,
2020-06-22,TX,396.19765303906445,5342.169117054936,152.0,
2020-06-23,TX,415.1279279977732,5508.678974092906,153.0,
2020-06-24,TX,434.2720264302368,5622.377881879153,154.0,
2020-06-25,TX,454.95082560174666,5722.674886132965,155.0,
2020-06-26,TX,474.6329314843029,5853.707290356171,156.0,
2020-06-27,TX,494.452987995088,5941.62322572644,157.0,
2020-06-28,TX,512.9280258806415,6122.31440734634,158.0,
2020-06-29,TX,527.6990893982494,6273.956635426942,159.0,
2020-06-30,TX,551.7542301956613,6446.715655923681,160.0,
2020-07-01,TX,579.6064620350732,6628.348350581243,161.0,
2020-07-02,TX,606.9034425958639,6814.081627662908,162.0,
2020-07-03,TX,632.9588675025947,6945.489947348039,163.0,
2020-07-04,TX,661.4387747004479,7145.183828006467,164.0,
2020-07-05,TX,673.3335676194836,7357.793336232826,165.0,
2020-07-06,TX,691.674103642514,7462.194371676446,166.0,
2020-07-07,TX,726.2583261394955,7660.6984281664,167.0,
2020-07-08,TX,760.6735591168966,7789.754689640228,168.0,
2020-07-09,TX,794.4093852502705,7977.726215664907,169.0,
2020-07-10,TX,828.0865823666472,8241.822347111993,170.0,
2020-07-11,TX,863.7847561865769,8379.203928999434,171.0,
2020-07-12,TX,892.0508399106756,8596.924508001672,172.0,
2020-07-13,TX,911.5536099765342,8760.295988247433,173.0,
2020-07-14,TX,948.6105974845185,8962.238464145994,174.0,
2020-07-15,TX,973.8107284962301,9112.325298893315,175.0,
2020-07-16,TX,1009.3019763738166,9311.167334422431,176.0,
2020-07-17,TX,1060.743765640368,9543.84176152468,177.0,
2020-07-18,TX,1095.7763276790934,9803.754540170723,178.0,
2020-07-19,TX,1120.9523173308648,10113.036399894178,179.0,
2020-07-20,TX,1146.4869786160316,10293.027482075815,180.0,
2020-07-21,TX,1178.5777435077762,10496.573634027536,181.0,
2020-07-22,TX,1212.6480999146052,10705.47916788595,182.0,
2020-07-23,TX,1245.4355154789055,10914.157083207785,183.0,
2020-07-24,TX,1275.4432258843938,11146.17279606024,184.0,
2020-07-25,TX,1296.204795432841,11401.764271277014,185.0,
2020-07-26,TX,1316.2421241830864,11622.254209140947,186.0,
2020-07-27,TX,1330.9580074494029,11825.410650567921,187.0,
2020-07-28,TX,1359.727610966537,11991.103150133635,188.0,
2020-07-29,TX,1390.9113504776765,12206.450978330335,189.0,
2020-07-30,TX,1421.2604886880313,12448.230146895692,190.0,
2020-07-31,TX,1451.7441287609092,12656.114846105209,191.0,
2020-08-01,TX,1484.6419048277926,12925.211687825591,192.0,
2020-08-02,TX,1484.6419048277926,12925.211687825591,193.0,
2020-08-03,TX,1524.402724649063,13224.588692442212,194.0,
2020-08-04,TX,1556.017559873418,13397.930554343218,195.0,
2020-08-05,TX,1586.0425141074347,13478.586837902942,196.0,
2020-08-06,TX,1612.2462359395115,13603.58735090684,197.0,
2020-08-07,TX,1636.5220977420897,13796.897566243979,198.0,
2020-08-08,TX,1660.52205828821,13838.71385042586,199.0,
2020-08-09,TX,1677.3485861664283,13884.261699101331,200.0,
2020-08-10,TX,1692.7128373854205,14049.102353537732,201.0,
2020-08-11,TX,1726.5210875986145,14101.530489796118,202.0,
2020-08-12,TX,1747.9034349740919,14161.87354334914,203.0,
2020-08-13,TX,1771.1998473162446,14590.91034343809,204.0,
2020-08-14,TX,1795.4032850390026,14767.756151296111,205.0,
2020-08-15,TX,1823.8383582826814,14904.447980042407,206.0,
2020-08-16,TX,1847.0968342020717,15309.212367094486,207.0,
2020-08-17,TX,1872.5073399218322,15437.251242685124,208.0,
2020-08-18,TX,1897.621251790901,15521.670129629792,209.0,
2020-08-19,TX,1921.845382107893,15578.726509465258,210.0,
2020-08-20,TX,1940.1341866453376,15681.775628752233,211.0,
2020-08-21,TX,1957.4504392537685,15795.43660011572,212.0,
2020-08-22,TX,1976.6221278118778,16005.23881305762,213.0,
2020-08-23,TX,1991.7897993856438,16098.93487975068,214.0,
2020-08-24,TX,2001.608435349835,16108.753515714869,215.0,
2020-08-25,TX,2023.4943025183475,16293.897053860856,216.0,
2020-08-26,TX,2042.1417786891868,16432.12703211191,217.0,
2020-08-27,TX,2061.4548666412306,16533.086199381218,218.0,
2020-08-28,TX,2075.3568412009968,16700.17200029204,219.0,
2020-08-29,TX,2091.7798634916458,16902.304158304414,220.0,
2020-08-30,TX,2104.967943550327,16984.177856158258,221.0,
2020-08-31,TX,2113.9864658707907,17111.23383352277,222.0,
2020-09-01,TX,2129.036879410562,17359.548413100467,223.0,
2020-09-02,TX,2143.9838299791613,17481.317432638105,224.0,
2020-09-03,TX,2156.675287776219,17614.581188272914,225.0,
2020-09-04,TX,2175.5814213749877,17656.82856816801,226.0,
2020-09-05,TX,2191.0525843308574,17878.22208264684,227.0,
2020-09-06,TX,2201.381637619495,17892.582743045466,228.0,
2020-09-07,TX,2208.4860949732824,17899.687200399258,229.0,
2020-09-08,TX,2213.3867910411136,17904.58789646709,230.0,
2020-09-09,TX,2227.1818538640023,17918.38295928998,231.0,
2020-09-10,TX,2241.038994469594,17932.240099895567,232.0,
2020-09-11,TX,2253.27176642779,17944.472871853763,233.0,
2020-09-12,TX,2267.870391660112,17959.071497086086,234.0,
2020-09-13,TX,2274.2333643871693,17965.434469813143,235.0,
2020-09-14,TX,2288.066363632821,17979.267469058796,236.0,
2020-09-15,TX,2306.3482706388536,18097.542888936536,237.0,
2020-09-16,TX,2327.1305327815353,18277.14770935913,238.0,
2020-09-17,TX,2341.087687592593,18434.259679849012,239.0,
2020-09-18,TX,2352.889363837574,18777.842963281575,240.0,
2020-09-19,TX,2366.0877901933727,19186.090603696433,241.0,
2020-09-20,TX,2374.5924464236837,19290.629589768287,242.0,
2020-09-21,TX,2408.5731349221637,19390.678282891284,243.0,
2020-09-22,TX,2470.030139798132,19546.67975082392,244.0,
2020-09-23,TX,2481.7283530719415,19798.239618930704,245.0,
2020-09-24,TX,2496.6270209206614,20212.639857364567,246.0,
2020-09-25,TX,2512.6051524352715,20394.100113736844,247.0,
2020-09-26,TX,2529.4558216734304,20674.705486617222,248.0,
2020-09-27,TX,2535.298030778923,20750.902516119448,249.0,
2020-09-28,TX,2551.2002894480083,21284.936988119105,250.0,
2020-09-29,TX,2563.4123688119703,21385.196055950153,251.0,
2020-09-30,TX,2583.0117043175887,21510.493162804745,252.0,
2020-01-22,UT,0.0,0.0,0.0,
2020-01-23,UT,0.0,0.0,1.0,
2020-01-24,UT,0.0,0.0,2.0,
2020-01-25,UT,0.0,0.0,3.0,
2020-01-26,UT,0.0,0.0,4.0,
2020-01-27,UT,0.0,0.0,5.0,
2020-01-28,UT,0.0,0.0,6.0,
2020-01-29,UT,0.0,0.0,7.0,
2020-01-30,UT,0.0,0.0,8.0,
2020-01-31,UT,0.0,0.0,9.0,
2020-02-01,UT,0.0,0.0,10.0,
2020-02-02,UT,0.0,0.0,11.0,
2020-02-03,UT,0.0,0.0,12.0,
2020-02-04,UT,0.0,0.0,13.0,
2020-02-05,UT,0.0,0.0,14.0,
2020-02-06,UT,0.0,0.0,15.0,
2020-02-07,UT,0.0,0.0,16.0,
2020-02-08,UT,0.0,0.0,17.0,
2020-02-09,UT,0.0,0.0,18.0,
2020-02-10,UT,0.0,0.0,19.0,
2020-02-11,UT,0.0,0.0,20.0,
2020-02-12,UT,0.0,0.0,21.0,
2020-02-13,UT,0.0,0.0,22.0,
2020-02-14,UT,0.0,0.0,23.0,
2020-02-15,UT,0.0,0.0,24.0,
2020-02-16,UT,0.0,0.0,25.0,
2020-02-17,UT,0.0,0.0,26.0,
2020-02-18,UT,0.0,0.0,27.0,
2020-02-19,UT,0.0,0.0,28.0,
2020-02-20,UT,0.0,0.0,29.0,
2020-02-21,UT,0.0,0.0,30.0,
2020-02-22,UT,0.0,0.0,31.0,
2020-02-23,UT,0.0,0.0,32.0,
2020-02-24,UT,0.0,0.0,33.0,
2020-02-25,UT,0.0,0.0,34.0,
2020-02-26,UT,0.0,0.0,35.0,
2020-02-27,UT,0.0,0.0,36.0,
2020-02-28,UT,0.0,0.0,37.0,
2020-02-29,UT,0.0,0.0,38.0,
2020-03-01,UT,0.0,0.0,39.0,
2020-03-02,UT,0.0,0.0,40.0,
2020-03-03,UT,0.0,0.0,41.0,
2020-03-04,UT,0.0,0.0,42.0,
2020-03-05,UT,0.0,0.0,43.0,
2020-03-06,UT,0.0,0.0,44.0,
2020-03-07,UT,0.03119192453550546,0.03119192453550546,45.0,
2020-03-08,UT,0.03119192453550546,0.03119192453550546,46.0,
2020-03-09,UT,0.03119192453550546,0.03119192453550546,47.0,
2020-03-10,UT,0.06238384907101092,0.06238384907101092,48.0,
2020-03-11,UT,0.06238384907101092,0.06238384907101092,49.0,
2020-03-12,UT,0.12476769814202184,4.210909812293236,50.0,
2020-03-13,UT,0.18715154721303273,4.273293661364248,51.0,
2020-03-14,UT,0.18715154721303273,4.273293661364248,52.0,
2020-03-15,UT,0.8733738869941527,4.959516001145367,53.0,
2020-03-16,UT,1.2164850568847128,5.302627171035927,54.0,
2020-03-17,UT,1.5907881513107784,5.676930265461993,55.0,
2020-03-18,UT,1.965091245736844,6.051233359888058,56.0,
2020-03-19,UT,2.4329701137694255,47.59887684118132,57.0,
2020-03-20,UT,3.493495547976611,66.9690619777302,58.0,
2020-03-21,UT,4.242101736828742,79.85132681089397,59.0,
2020-03-22,UT,5.645738340926488,115.06700961147963,60.0,
2020-03-23,UT,8.016324605624902,157.42564313069605,61.0,
2020-03-24,UT,9.326385436116132,181.63057657024825,62.0,
2020-03-25,UT,10.792405889284888,213.2591880492508,63.0,
2020-03-26,UT,12.539153663273193,240.48973816874707,64.0,
2020-03-27,UT,14.972123777042619,288.33815040621243,65.0,
2020-03-28,UT,18.777538570374283,352.8430503456377,66.0,
2020-03-29,UT,22.426993741028422,436.4686000253279,67.0,
2020-03-30,UT,25.140691175617395,499.16436834169383,68.0,
2020-03-31,UT,27.667237062993337,577.4560989258125,69.0,
2020-04-01,UT,31.56622762993152,660.239466643044,70.0,
2020-04-02,UT,33.500126951132856,662.1733659642452,71.0,
2020-04-03,UT,38.8651379712398,756.3417861369363,72.0,
2020-04-04,UT,44.54206823670179,874.7151397491795,73.0,
2020-04-05,UT,50.06303887948626,963.5809327508346,74.0,
2020-04-06,UT,52.24647359697164,1041.6231279386693,75.0,
2020-04-07,UT,54.21156484270848,1080.7066093816575,76.0,
2020-04-08,UT,57.580292692543075,1126.527546524315,77.0,
2020-04-09,UT,61.635242882158785,1196.927720200951,78.0,
2020-04-10,UT,65.56542537363246,1271.4452279162733,79.0,
2020-04-11,UT,68.80938552532504,1327.0916212876152,80.0,
2020-04-12,UT,71.83500220526906,1379.7435899035484,81.0,
2020-04-13,UT,73.70651767739939,1428.1846487071884,82.0,
2020-04-14,UT,75.23492197963917,1449.6758847121516,83.0,
2020-04-15,UT,79.28987216925488,1485.1722948335569,84.0,
2020-04-16,UT,83.68793352876114,1549.55242707484,85.0,
2020-04-17,UT,87.4933483220928,1739.6048232696749,86.0,
2020-04-18,UT,91.42353081356649,1869.768724356339,87.0,
2020-04-19,UT,95.72801639946626,1982.4027638540492,88.0,
2020-04-20,UT,100.21965353257903,2130.7515569449133,89.0,
2020-04-21,UT,102.80858326902599,2256.985275540104,90.0,
2020-04-22,UT,107.4561800248163,2384.934549984747,91.0,
2020-04-23,UT,112.6652314222457,2514.9112995241985,92.0,
2020-04-24,UT,117.96785859328163,2641.8624323837057,93.0,
2020-04-25,UT,123.14571806617553,2813.698744649805,94.0,
2020-04-26,UT,128.60430485988897,2985.129561896943,95.0,
2020-04-27,UT,132.0354165587946,3125.2748788349695,96.0,
2020-04-28,UT,135.4665282577002,3195.269557492644,97.0,
2020-04-29,UT,140.20770078709702,3299.4193935166963,98.0,
2020-04-30,UT,145.7286714298815,3384.3550040268774,99.0,
2020-05-01,UT,150.59461165742033,3510.900641867423,100.0,
2020-05-02,UT,155.36697611135267,3674.533477980685,101.0,
2020-05-03,UT,161.41820947124074,3808.5963696342874,102.0,
2020-05-04,UT,165.84746275528252,3888.4165045206455,103.0,
2020-05-05,UT,169.9647967939692,3952.4847175165737,104.0,
2020-05-06,UT,174.518817776153,4086.2044980002856,105.0,
2020-05-07,UT,178.54257604123322,4196.65510278051,106.0,
2020-05-08,UT,184.6250013256568,4325.9456299801805,107.0,
2020-05-09,UT,190.36431544018978,4469.615634390719,108.0,
2020-05-10,UT,194.9807202714446,4569.928863696904,109.0,
2020-05-11,UT,198.4430238948857,4697.035956179089,110.0,
2020-05-12,UT,200.6264586123711,4787.492537332055,111.0,
2020-05-13,UT,206.49054042504613,4890.457080223759,112.0,
2020-05-14,UT,210.51429869012634,4994.419764700598,113.0,
2020-05-15,UT,215.62977431394918,5091.083538836129,114.0,
2020-05-16,UT,220.46452261695256,5202.0020224843865,115.0,
2020-05-17,UT,225.7671497879885,5326.083498286627,116.0,
2020-05-18,UT,230.3211707701723,5428.081091517731,117.0,
2020-05-19,UT,234.50088865793,5530.671331315008,118.0,
2020-05-20,UT,240.48973816874707,5604.065929747052,119.0,
2020-05-21,UT,245.60521379256997,5704.192007506024,120.0,
2020-05-22,UT,251.31333598256748,5827.712028666626,121.0,
2020-05-23,UT,257.6452966632751,5950.764170959195,122.0,
2020-05-24,UT,261.76263070196177,6064.739463211932,123.0,
2020-05-25,UT,265.78638896704194,6128.215029641686,124.0,
2020-05-26,UT,268.87438949605706,6194.4666773551,125.0,
2020-05-27,UT,271.5568950061105,6257.911051860318,126.0,
2020-05-28,UT,278.26315878124416,6347.774986447109,127.0,
2020-05-29,UT,288.96198889692255,6421.013625256476,128.0,
2020-05-30,UT,297.3526165969735,6553.579304532374,129.0,
2020-05-31,UT,305.58728467434696,6672.389345088114,130.0,
2020-06-01,UT,311.88805343051905,6803.333044288166,131.0,
2020-06-02,UT,318.22001411122665,6918.08813465429,132.0,
2020-06-03,UT,327.42163184920076,6986.398449387048,133.0,
2020-06-04,UT,337.2782800024205,7096.38117529924,134.0,
2020-06-05,UT,350.9715348735074,7242.67130137076,135.0,
2020-06-06,UT,368.00232566989337,7334.749862599572,136.0,
2020-06-07,UT,376.36176144540883,7422.149635148059,137.0,
2020-06-08,UT,384.3468941264982,7576.487277749739,138.0,
2020-06-09,UT,391.73938024141296,7700.038490834876,139.0,
2020-06-10,UT,401.2529172247422,7790.4950719878425,140.0,
2020-06-11,UT,413.35538394451834,7943.5850376081025,141.0,
2020-06-12,UT,423.4927594185576,8072.033382845315,142.0,
2020-06-13,UT,436.0942969309018,8196.676313289194,143.0,
2020-06-14,UT,446.45001587668963,8350.483693173774,144.0,
2020-06-15,UT,455.65163361466364,8513.461498871788,145.0,
2020-06-16,UT,465.913776786845,8599.613594438853,146.0,
2020-06-17,UT,478.60889007279576,8692.939832649086,147.0,
2020-06-18,UT,494.04889271787096,8817.48918731936,148.0,
2020-06-19,UT,512.3273604956771,8963.249050673778,149.0,
2020-06-20,UT,532.3837679720071,9135.397282185231,150.0,
2020-06-21,UT,544.6733862389963,9245.13047270114,151.0,
2020-06-22,UT,558.5226007327607,9336.117316571208,152.0,
2020-06-23,UT,570.8122189997498,9428.570180894447,153.0,
2020-06-24,UT,585.9091104749344,9505.36469910086,154.0,
2020-06-25,UT,604.3123459508827,9733.56481900262,155.0,
2020-06-26,UT,625.3980869368844,9905.557090891396,156.0,
2020-06-27,UT,643.4270193184066,10068.815623910232,157.0,
2020-06-28,UT,658.1496076991651,10244.956421762232,158.0,
2020-06-29,UT,675.7418531371901,10415.139562027949,159.0,
2020-06-30,UT,692.9909874053247,10628.74186124709,160.0,
2020-07-01,UT,708.5557577485419,10709.996824662083,161.0,
2020-07-02,UT,725.836083941212,10804.445972155592,162.0,
2020-07-03,UT,744.4264709643732,11124.163198644525,163.0,
2020-07-04,UT,765.5122119503749,11438.577797962418,164.0,
2020-07-05,UT,778.3009010099321,11581.811115429458,165.0,
2020-07-06,UT,794.4271259947884,11723.23530127344,166.0,
2020-07-07,UT,812.0193714328136,11941.797116493728,167.0,
2020-07-08,UT,834.5399409474486,12032.596808816585,168.0,
2020-07-09,UT,853.2862875932872,12125.330400460642,169.0,
2020-07-10,UT,880.3296861655706,12351.191126022237,170.0,
2020-07-11,UT,900.0429824720098,12643.708994316208,171.0,
2020-07-12,UT,919.6627030048428,12884.073964786812,172.0,
2020-07-13,UT,936.6934938012288,13048.673750560674,173.0,
2020-07-14,UT,950.6674759931353,13241.626995737313,174.0,
2020-07-15,UT,963.5497408262991,13477.406753301197,175.0,
2020-07-16,UT,993.3068368331712,13709.724207241641,176.0,
2020-07-17,UT,1015.9833659704838,13967.930958546556,177.0,
2020-07-18,UT,1039.689228617468,14231.00365007901,178.0,
2020-07-19,UT,1064.1748893778397,14436.308897371706,179.0,
2020-07-20,UT,1076.9323865128613,14641.614144664403,180.0,
2020-07-21,UT,1092.091661837117,14829.98217693432,181.0,
2020-07-22,UT,1109.746291124213,15015.854855241398,182.0,
2020-07-23,UT,1125.9972838072115,15141.24639187413,183.0,
2020-07-24,UT,1152.9159146813527,15411.025347181718,184.0,
2020-07-25,UT,1173.5337767993217,15600.297945263164,185.0,
2020-07-26,UT,1184.4509503867487,15762.870255942218,186.0,
2020-07-27,UT,1198.0506294842291,15903.452259823742,187.0,
2020-07-28,UT,1211.9622278270645,16048.525900838376,188.0,
2020-07-29,UT,1222.5362902446009,16163.37456697811,189.0,
2020-07-30,UT,1238.1946363614245,16356.01589290939,190.0,
2020-07-31,UT,1253.7905986291773,16497.72080607419,191.0,
2020-08-01,UT,1269.5737124441432,16633.40567780364,192.0,
2020-08-02,UT,1284.3274927494372,16741.204968998347,193.0,
2020-08-03,UT,1295.369434035006,16849.31617943841,194.0,
2020-08-04,UT,1307.159981509427,16998.226427170914,195.0,
2020-08-05,UT,1320.2917817388748,17165.602294228433,196.0,
2020-08-06,UT,1338.6014414412166,17323.71415969891,197.0,
2020-08-07,UT,1352.9497267275492,17439.405007801102,198.0,
2020-08-08,UT,1364.677890352899,17665.702420306192,199.0,
2020-08-09,UT,1376.4060539782492,17798.517634978376,200.0,
2020-08-10,UT,1384.6095301310872,17921.632161120015,201.0,
2020-08-11,UT,1395.9010068129403,18046.056748092145,202.0,
2020-08-12,UT,1406.443877305941,18129.02726735659,203.0,
2020-08-13,UT,1416.8619801007999,18236.545831230476,204.0,
2020-08-14,UT,1434.0799224443988,18397.52735375822,205.0,
2020-08-15,UT,1444.8411364091482,18556.10709809673,206.0,
2020-08-16,UT,1455.1656634304004,18669.209016462475,207.0,
2020-08-17,UT,1462.714109167993,18771.144225844506,208.0,
2020-08-18,UT,1470.9175853208308,18918.401301576625,209.0,
2020-08-19,UT,1482.2714458517548,19038.36544334018,210.0,
2020-08-20,UT,1496.6509230626227,19208.1118966624,211.0,
2020-08-21,UT,1511.0927841225619,19320.184481518474,212.0,
2020-08-22,UT,1522.6026042761632,19412.699729690783,213.0,
2020-08-23,UT,1531.9913735613504,19489.837359067085,214.0,
2020-08-24,UT,1539.7581627706913,19537.186700511986,215.0,
2020-08-25,UT,1552.3285083585,19669.596420165206,216.0,
2020-08-26,UT,1565.0236216444507,19879.518072289156,217.0,
2020-08-27,UT,1576.9701287415494,20048.952606366023,218.0,
2020-08-28,UT,1589.1661712349319,20204.41315825098,219.0,
2020-08-29,UT,1603.4520726721937,20292.218425818428,220.0,
2020-08-30,UT,1617.4260548641,20446.524876495576,221.0,
2020-08-31,UT,1625.3176117715827,20582.147364375953,222.0,
2020-09-01,UT,1634.5504214340924,20727.688884258623,223.0,
2020-09-02,UT,1647.6198378144693,20849.462157645234,224.0,
2020-09-03,UT,1663.340567780364,21012.720690664068,225.0,
2020-09-04,UT,1679.3420250670783,21201.650177575626,226.0,
2020-09-05,UT,1692.848128390952,21334.18466492699,227.0,
2020-09-06,UT,1704.9505951107283,21482.97014496135,228.0,
2020-09-07,UT,1716.585182962472,21576.79545396415,229.0,
2020-09-08,UT,1726.7537503610465,21689.21114999011,230.0,
2020-09-09,UT,1736.5480146651953,21788.838156956517,231.0,
2020-09-10,UT,1747.34042055448,21951.815962654535,232.0,
2020-09-11,UT,1767.8023230497715,22077.86252970251,233.0,
2020-09-12,UT,1785.644103884081,22215.793219998515,234.0,
2020-09-13,UT,1805.2326324923783,22360.648517541405,235.0,
2020-09-14,UT,1822.7936860058678,22510.65048263265,236.0,
2020-09-15,UT,1840.3235475948218,22633.234746057184,237.0,
2020-09-16,UT,1863.6239152228443,22761.71428321893,238.0,
2020-09-17,UT,1892.03975847469,22931.61669616383,239.0,
2020-09-18,UT,1926.8811381808496,23198.588378263223,240.0,
2020-09-19,UT,1960.4748409055887,23454.767654473326,241.0,
2020-09-20,UT,1989.171411478254,23648.625465461497,242.0,
2020-09-21,UT,2008.5727885393385,23769.837284206467,243.0,
2020-09-22,UT,2028.8475394874167,23985.311098897742,244.0,
2020-09-23,UT,2056.202857305055,24200.504186268194,245.0,
2020-09-24,UT,2093.5707828985906,24484.880962258394,246.0,
2020-09-25,UT,2137.582588418189,24804.34865335104,247.0,
2020-09-26,UT,2169.304775670798,25111.963413120196,248.0,
2020-09-27,UT,2202.617751074718,25304.417587504264,249.0,
2020-09-28,UT,2228.4134726655807,25498.181822718823,250.0,
2020-09-29,UT,2250.0606682932216,25635.51986644866,251.0,
2020-09-30,UT,2278.3205519223893,25888.361606733462,252.0,
2020-01-22,VT,0.0,0.0,0.0,
2020-01-23,VT,0.0,0.0,1.0,
2020-01-24,VT,0.0,0.0,2.0,
2020-01-25,VT,0.0,0.0,3.0,
2020-01-26,VT,0.0,0.0,4.0,
2020-01-27,VT,0.0,0.0,5.0,
2020-01-28,VT,0.0,0.0,6.0,
2020-01-29,VT,0.0,0.0,7.0,
2020-01-30,VT,0.0,0.0,8.0,
2020-01-31,VT,0.0,0.0,9.0,
2020-02-01,VT,0.0,0.0,10.0,
2020-02-02,VT,0.0,0.0,11.0,
2020-02-03,VT,0.0,0.0,12.0,
2020-02-04,VT,0.0,0.0,13.0,
2020-02-05,VT,0.0,0.0,14.0,
2020-02-06,VT,0.0,0.0,15.0,
2020-02-07,VT,0.0,0.0,16.0,
2020-02-08,VT,0.0,0.0,17.0,
2020-02-09,VT,0.0,0.0,18.0,
2020-02-10,VT,0.0,0.0,19.0,
2020-02-11,VT,0.0,0.0,20.0,
2020-02-12,VT,0.0,0.0,21.0,
2020-02-13,VT,0.0,0.0,22.0,
2020-02-14,VT,0.0,0.0,23.0,
2020-02-15,VT,0.0,0.0,24.0,
2020-02-16,VT,0.0,0.0,25.0,
2020-02-17,VT,0.0,0.0,26.0,
2020-02-18,VT,0.0,0.0,27.0,
2020-02-19,VT,0.0,0.0,28.0,
2020-02-20,VT,0.0,0.0,29.0,
2020-02-21,VT,0.0,0.0,30.0,
2020-02-22,VT,0.0,0.0,31.0,
2020-02-23,VT,0.0,0.0,32.0,
2020-02-24,VT,0.0,0.0,33.0,
2020-02-25,VT,0.0,0.0,34.0,
2020-02-26,VT,0.0,0.0,35.0,
2020-02-27,VT,0.0,0.0,36.0,
2020-02-28,VT,0.0,0.0,37.0,
2020-02-29,VT,0.0,0.0,38.0,
2020-03-01,VT,0.0,0.0,39.0,
2020-03-02,VT,0.0,0.0,40.0,
2020-03-03,VT,0.0,0.0,41.0,
2020-03-04,VT,0.0,0.0,42.0,
2020-03-05,VT,0.0,0.0,43.0,
2020-03-06,VT,0.0,0.0,44.0,
2020-03-07,VT,0.16025923533908448,4.166740118816197,45.0,
2020-03-08,VT,0.16025923533908448,4.968036295511619,46.0,
2020-03-09,VT,0.16025923533908448,5.929591707546127,47.0,
2020-03-10,VT,0.16025923533908448,9.775813355684155,48.0,
2020-03-11,VT,0.32051847067816897,14.904108886534857,49.0,
2020-03-12,VT,0.32051847067816897,22.11577447679366,50.0,
2020-03-13,VT,0.8012961766954225,36.53910565731127,51.0,
2020-03-14,VT,1.2820738827126759,54.48814001528873,52.0,
2020-03-15,VT,1.923110824069014,66.82810113639825,53.0,
2020-03-16,VT,2.7244070007644363,80.77065461089859,54.0,
2020-03-17,VT,3.0449254714426055,96.1555412034507,55.0,
2020-03-18,VT,3.3654439421207747,105.45057685311761,56.0,
2020-03-19,VT,4.487258589494366,126.92531438855492,57.0,
2020-03-20,VT,7.051406354919718,160.4194945744236,58.0,
2020-03-21,VT,8.333480237632394,181.41345440384364,59.0,
2020-03-22,VT,12.179701885770422,205.13182123402817,60.0,
2020-03-23,VT,15.545145827891197,243.75429695074752,61.0,
2020-03-24,VT,20.032404417385564,271.47914466440915,62.0,
2020-03-25,VT,25.64147765425352,315.71069361799647,63.0,
2020-03-26,VT,29.647958537730634,469.3993003081785,64.0,
2020-03-27,VT,34.135217127225,493.75870407971934,65.0,
2020-03-28,VT,37.500661069345774,549.0481402717036,66.0,
2020-03-29,VT,41.02636424680563,599.2092809328369,67.0,
2020-03-30,VT,46.955955954351765,642.7997929450679,68.0,
2020-03-31,VT,51.28295530850704,684.1466756625517,69.0,
2020-04-01,VT,57.53306548673134,724.532002968001,70.0,
2020-04-02,VT,62.50110178224296,765.0775895087894,71.0,
2020-04-03,VT,73.71924825597887,853.3804281806249,72.0,
2020-04-04,VT,82.05272849361126,922.1316401410922,73.0,
2020-04-05,VT,87.02076478912288,1021.3321068159855,74.0,
2020-04-06,VT,92.14906031997359,1079.5062092440733,75.0,
2020-04-07,VT,97.43761508616338,1162.36023391438,76.0,
2020-04-08,VT,101.12357749896232,1223.098484107893,77.0,
2020-04-09,VT,108.97628003057746,1265.7274407080895,78.0,
2020-04-10,VT,114.26483479676725,1316.5296183105793,79.0,
2020-04-11,VT,117.47001950354894,1409.6402340425873,80.0,
2020-04-12,VT,120.8354634456697,1518.9370325438429,81.0,
2020-04-13,VT,121.95727809304331,1608.361685863052,82.0,
2020-04-14,VT,123.39961121109508,1644.420013814346,83.0,
2020-04-15,VT,124.84194432914684,1713.4917442454916,84.0,
2020-04-16,VT,126.92531438855492,1771.0248097322228,85.0,
2020-04-17,VT,128.52790674194577,1861.4110184634665,86.0,
2020-04-18,VT,130.2907583306757,1927.1173049524912,87.0,
2020-04-19,VT,130.93179527203202,1965.9000399045497,88.0,
2020-04-20,VT,131.4125729780493,2001.7981086205043,89.0,
