STUSPS,COUNTYGEOID,Population,riskType,risk
ID,16047,15464,ALLYL CHLORIDE,2.1861187e-08
ID,16049,16267,ALLYL CHLORIDE,1.2184493e-08
ID,16051,26140,ALLYL CHLORIDE,3.5184888e-08
ID,16053,22374,ALLYL CHLORIDE,7.8769541e-08
ID,16055,138494,ALLYL CHLORIDE,1.14125477e-07
ID,16057,37244,ALLYL CHLORIDE,4.2356892e-08
ID,16059,7936,ALLYL CHLORIDE,1.7958607e-08
ID,16061,3820,ALLYL CHLORIDE,1.8261662e-08
ID,16063,5208,ALLYL CHLORIDE,9.820118e-09
ID,16065,37536,ALLYL CHLORIDE,7.4119449e-08
ID,16067,20069,ALLYL CHLORIDE,5.3680441e-08
ID,16069,39265,ALLYL CHLORIDE,7.7228509e-08
ID,16071,4286,ALLYL CHLORIDE,1.4988269e-08
ID,16073,11526,ALLYL CHLORIDE,2.9052243e-08
ID,16075,22623,ALLYL CHLORIDE,1.55426724e-07
ID,16077,7817,ALLYL CHLORIDE,1.2663537e-08
ID,16079,12765,ALLYL CHLORIDE,1.7611905e-08
ID,16081,10170,ALLYL CHLORIDE,6.125705e-09
ID,16083,77230,ALLYL CHLORIDE,7.8183803e-08
ID,16085,9862,ALLYL CHLORIDE,1.1448586e-08
ID,16087,10198,ALLYL CHLORIDE,5.0198059e-08
IL,17001,67103,ALLYL CHLORIDE,1.29285094e-07
IL,17003,8238,ALLYL CHLORIDE,1.7559966e-08
IL,17005,17768,ALLYL CHLORIDE,7.1250735e-08
IL,17007,54165,ALLYL CHLORIDE,1.02130085e-07
IL,17009,6937,ALLYL CHLORIDE,1.0978435e-08
IL,17011,34978,ALLYL CHLORIDE,3.2181817e-08
IL,17013,5089,ALLYL CHLORIDE,3.747141e-08
IL,17015,15387,ALLYL CHLORIDE,1.4635501e-08
IL,17017,13642,ALLYL CHLORIDE,1.631657e-08
IL,17019,201081,ALLYL CHLORIDE,6.3697869e-08
IL,17021,34800,ALLYL CHLORIDE,3.1451607e-08
IL,17023,16335,ALLYL CHLORIDE,1.7555565e-08
IL,17025,13815,ALLYL CHLORIDE,1.6510241e-08
IL,17027,37762,ALLYL CHLORIDE,4.1773878e-08
IL,17029,53873,ALLYL CHLORIDE,5.8389563e-08
IL,17031,5194651,ALLYL CHLORIDE,1.081378837e-06
IL,17033,19817,ALLYL CHLORIDE,9.551946e-09
IL,17035,11048,ALLYL CHLORIDE,1.0730773e-08
IL,17037,105160,ALLYL CHLORIDE,1.01523107e-07
IL,17039,16561,ALLYL CHLORIDE,4.8106235e-08
IL,17041,19980,ALLYL CHLORIDE,2.509348e-08
IL,17043,916924,ALLYL CHLORIDE,5.99230432e-07
IL,17045,18576,ALLYL CHLORIDE,1.4762067e-08
IL,17047,6721,ALLYL CHLORIDE,1.0596425e-08
IL,17049,34242,ALLYL CHLORIDE,3.1473185e-08
IL,17051,22140,ALLYL CHLORIDE,1.3373636e-08
IL,17053,14081,ALLYL CHLORIDE,1.948169e-08
IL,17055,39561,ALLYL CHLORIDE,5.2290385e-08
IL,17057,37069,ALLYL CHLORIDE,3.2565891e-08
IL,17059,5589,ALLYL CHLORIDE,1.0239858e-08
IL,17061,13886,ALLYL CHLORIDE,1.0909316e-08
IL,17063,50063,ALLYL CHLORIDE,9.8153113e-08
IL,17065,8457,ALLYL CHLORIDE,1.4049053e-08
IL,17067,19104,ALLYL CHLORIDE,1.7956531e-08
IL,17069,4320,ALLYL CHLORIDE,6.924273468e-06
IL,17071,7331,ALLYL CHLORIDE,1.6192254e-08
IL,17073,50486,ALLYL CHLORIDE,3.0283812e-08
IL,17075,29718,ALLYL CHLORIDE,1.5632196e-08
IL,17077,60218,ALLYL CHLORIDE,5.4567841e-08
IL,17079,9698,ALLYL CHLORIDE,9.727864e-09
IL,17081,38827,ALLYL CHLORIDE,4.5772814e-08
IL,17083,22985,ALLYL CHLORIDE,4.7523096e-08
IL,17085,22678,ALLYL CHLORIDE,2.8252733e-08
IL,17087,12582,ALLYL CHLORIDE,7.7646407e-08
IL,17089,515267,ALLYL CHLORIDE,1.66197307e-07
IL,17091,113440,ALLYL CHLORIDE,1.57467712e-07
IL,17093,114736,ALLYL CHLORIDE,1.13525399e-07
IL,17095,52919,ALLYL CHLORIDE,8.453384e-08
IL,17097,703451,ALLYL CHLORIDE,2.68688156e-07
IL,17099,113924,ALLYL CHLORIDE,6.296847e-08
IL,17101,16833,ALLYL CHLORIDE,2.0950928e-08
IL,17103,36031,ALLYL CHLORIDE,3.7850303e-08
IL,17105,38950,ALLYL CHLORIDE,3.8979121e-08
IL,17107,30305,ALLYL CHLORIDE,5.8665396e-08
IL,17109,32612,ALLYL CHLORIDE,4.7186104e-08
IL,17111,308760,ALLYL CHLORIDE,1.30203008e-07
IL,17113,169564,ALLYL CHLORIDE,1.45445014e-07
IL,17115,110768,ALLYL CHLORIDE,2.03932975e-07
IL,17117,47765,ALLYL CHLORIDE,4.0302642e-08
IL,17119,269279,ALLYL CHLORIDE,1.20879223e-07
IL,17121,39437,ALLYL CHLORIDE,4.4135083e-08
IL,17123,12640,ALLYL CHLORIDE,2.090311e-08
IL,17125,14666,ALLYL CHLORIDE,1.6386595e-08
IL,17127,15429,ALLYL CHLORIDE,9.450077031e-06
IL,17129,12705,ALLYL CHLORIDE,3.5382471e-08
IL,17131,16434,ALLYL CHLORIDE,2.4645623e-08
IL,17133,32957,ALLYL CHLORIDE,8.4926734e-08
IL,17135,30104,ALLYL CHLORIDE,3.8569391e-08
IL,17137,35547,ALLYL CHLORIDE,4.4938289e-08
IL,17139,14846,ALLYL CHLORIDE,2.6853759e-08
IL,17141,53497,ALLYL CHLORIDE,4.2738793e-08
IL,17143,186493,ALLYL CHLORIDE,1.72283473e-07
IL,17145,22350,ALLYL CHLORIDE,3.2453886e-08
IL,17147,16729,ALLYL CHLORIDE,3.328694e-08
IL,17149,16430,ALLYL CHLORIDE,1.1599245e-08
IL,17151,4470,ALLYL CHLORIDE,6.811744051e-06
IL,17153,6161,ALLYL CHLORIDE,9.229691e-09
IL,17155,6006,ALLYL CHLORIDE,3.4275614e-08
IL,17157,33476,ALLYL CHLORIDE,2.1856659e-08
IL,17159,16233,ALLYL CHLORIDE,2.4182269e-08
IL,17161,147546,ALLYL CHLORIDE,1.50497655e-07
IL,17163,270056,ALLYL CHLORIDE,1.391356e-07
IL,17165,24913,ALLYL CHLORIDE,1.4652705e-08
IL,17167,197465,ALLYL CHLORIDE,1.43909584e-07
IL,17169,7544,ALLYL CHLORIDE,1.654209e-08
IL,17171,5355,ALLYL CHLORIDE,1.5345287e-08
IL,17173,22363,ALLYL CHLORIDE,1.6111621e-08
IL,17175,5994,ALLYL CHLORIDE,1.5766449e-08
IL,17177,47711,ALLYL CHLORIDE,3.2942483e-08
IL,17179,135394,ALLYL CHLORIDE,8.071377e-08
IL,17181,17808,ALLYL CHLORIDE,1.7129991e-08
IL,17183,81611,ALLYL CHLORIDE,7.4944643e-08
IL,17185,11947,ALLYL CHLORIDE,1.5709683e-08
IL,17187,17707,ALLYL CHLORIDE,4.9791809e-08
IL,17189,14716,ALLYL CHLORIDE,2.3716e-08
IL,17191,16760,ALLYL CHLORIDE,1.3615044e-08
IL,17193,14665,ALLYL CHLORIDE,1.5362389e-08
IL,17195,58498,ALLYL CHLORIDE,4.6338186e-08
IL,17197,677557,ALLYL CHLORIDE,3.04494821e-07
IL,17199,66357,ALLYL CHLORIDE,3.5879331e-08
IL,17201,295265,ALLYL CHLORIDE,2.01196373e-07
IL,17203,38664,ALLYL CHLORIDE,4.3662662e-08
IN,18001,34387,ALLYL CHLORIDE,3.5860225e-08
IN,18003,355315,ALLYL CHLORIDE,1.60973486e-07
IN,18005,76794,ALLYL CHLORIDE,8.3922116e-08
IN,18007,8854,ALLYL CHLORIDE,1.5605001e-08
IN,18009,12766,ALLYL CHLORIDE,3.6999468e-08
IN,18011,56640,ALLYL CHLORIDE,1.14215243e-07
IN,18013,15242,ALLYL CHLORIDE,4.9274974e-08
IN,18015,20155,ALLYL CHLORIDE,3.9566754e-08
IN,18017,38966,ALLYL CHLORIDE,4.6946837e-08
IN,18019,110232,ALLYL CHLORIDE,1.72308678e-07
IN,18021,26890,ALLYL CHLORIDE,4.1818591e-08
IN,18023,33224,ALLYL CHLORIDE,5.5046924e-08
IN,18025,10713,ALLYL CHLORIDE,1.3210359e-08
IN,18027,31648,ALLYL CHLORIDE,3.9340482e-08
IN,18029,50047,ALLYL CHLORIDE,1.27430908e-07
IN,18031,25740,ALLYL CHLORIDE,3.0347177e-08
IN,18033,42223,ALLYL CHLORIDE,5.2399779e-08
IN,18035,117671,ALLYL CHLORIDE,1.00608167e-07
IN,18037,41889,ALLYL CHLORIDE,3.921163e-08
IN,18039,197537,ALLYL CHLORIDE,8.0188578e-08
IN,18041,24277,ALLYL CHLORIDE,3.7189448e-08
IN,18043,74578,ALLYL CHLORIDE,1.64149655e-07
IN,18045,17240,ALLYL CHLORIDE,2.8991361e-08
IN,18047,23087,ALLYL CHLORIDE,4.5767262e-08
IN,18049,20836,ALLYL CHLORIDE,2.6247883e-08
IN,18051,33503,ALLYL CHLORIDE,3.2726701e-08
IN,18053,70061,ALLYL CHLORIDE,5.9520091e-08
IN,18055,33165,ALLYL CHLORIDE,2.3017473e-08
IN,18057,274569,ALLYL CHLORIDE,2.10819841e-07
IN,18059,70002,ALLYL CHLORIDE,1.18027792e-07
IN,18061,39364,ALLYL CHLORIDE,6.5622523e-08
IN,18063,145448,ALLYL CHLORIDE,2.01705844e-07
IN,18065,49462,ALLYL CHLORIDE,5.2838341e-08
IN,18067,82752,ALLYL CHLORIDE,6.802496e-08
IN,18069,37124,ALLYL CHLORIDE,5.1184365e-08
IN,18071,42376,ALLYL CHLORIDE,6.4532404e-08
IN,18073,33459,ALLYL CHLORIDE,1.8275873e-08
IN,18075,21253,ALLYL CHLORIDE,2.4344314e-08
IN,18077,32428,ALLYL CHLORIDE,2.8893227e-08
IN,18079,28515,ALLYL CHLORIDE,3.6199473e-08
IN,18081,139654,ALLYL CHLORIDE,1.80905707e-07
IN,18083,38435,ALLYL CHLORIDE,3.392262e-08
IN,18085,77358,ALLYL CHLORIDE,4.7023558e-08
IN,18087,37128,ALLYL CHLORIDE,3.5983194e-08
IN,18089,495997,ALLYL CHLORIDE,2.74572488e-07
IN,18091,111467,ALLYL CHLORIDE,6.0448758e-08
IN,18093,46134,ALLYL CHLORIDE,4.0688858e-08
IN,18095,131636,ALLYL CHLORIDE,1.01827835e-07
IN,18097,903391,ALLYL CHLORIDE,3.13223632e-07
IN,18099,47051,ALLYL CHLORIDE,3.8587547e-08
IN,18101,10334,ALLYL CHLORIDE,1.7947873e-08
IN,18103,36903,ALLYL CHLORIDE,4.2296386e-08
IN,18105,137974,ALLYL CHLORIDE,1.36133746e-07
IN,18107,38124,ALLYL CHLORIDE,4.3890003e-08
IN,18109,68894,ALLYL CHLORIDE,1.2768379e-07
IN,18111,14244,ALLYL CHLORIDE,2.2717994e-08
IN,18113,47536,ALLYL CHLORIDE,4.2659022e-08
IN,18115,6128,ALLYL CHLORIDE,7.4529179e-08
IN,18117,19840,ALLYL CHLORIDE,2.3529756e-08
IN,18119,21575,ALLYL CHLORIDE,3.1763946e-08
IN,18121,17339,ALLYL CHLORIDE,2.7054525e-08
IN,18123,19338,ALLYL CHLORIDE,3.4524282e-08
IN,18125,12845,ALLYL CHLORIDE,2.4440599e-08
IN,18127,164343,ALLYL CHLORIDE,9.8903704e-08
IN,18129,25909,ALLYL CHLORIDE,3.4139193e-08
IN,18131,13402,ALLYL CHLORIDE,1.4798384e-08
IN,18133,37963,ALLYL CHLORIDE,4.8185341e-08
IN,18135,26171,ALLYL CHLORIDE,2.7427623e-08
IN,18137,28818,ALLYL CHLORIDE,3.0057218e-08
IN,18139,17392,ALLYL CHLORIDE,3.3267505e-08
IN,18141,266931,ALLYL CHLORIDE,1.36928316e-07
IN,18143,24181,ALLYL CHLORIDE,4.6175774e-08
IN,18145,44436,ALLYL CHLORIDE,8.3776592e-08
IN,18147,20952,ALLYL CHLORIDE,3.4424241e-08
IN,18149,23363,ALLYL CHLORIDE,2.1248862e-08
IN,18151,34185,ALLYL CHLORIDE,3.4685174e-08
IN,18153,21475,ALLYL CHLORIDE,2.4115353e-08
IN,18155,10613,ALLYL CHLORIDE,3.7076377e-08
IN,18157,172780,ALLYL CHLORIDE,1.21083811e-07
IN,18159,15936,ALLYL CHLORIDE,6.0482078e-08
IN,18161,7516,ALLYL CHLORIDE,3.9629291e-08
IN,18163,179702,ALLYL CHLORIDE,1.52015168e-07
IN,18165,16212,ALLYL CHLORIDE,2.7346286e-08
IN,18167,107848,ALLYL CHLORIDE,1.10965384e-07
IN,18169,32886,ALLYL CHLORIDE,3.4101532e-08
IN,18171,8508,ALLYL CHLORIDE,2.9627428e-08
IN,18173,59689,ALLYL CHLORIDE,8.2301653e-08
IN,18175,28262,ALLYL CHLORIDE,3.2454535e-08
IN,18177,68917,ALLYL CHLORIDE,6.4451192e-08
IN,18179,27636,ALLYL CHLORIDE,4.6723448e-08
IN,18181,24643,ALLYL CHLORIDE,2.7776184e-08
IN,18183,33292,ALLYL CHLORIDE,5.4187521e-08
IA,19001,7682,ALLYL CHLORIDE,6.53621e-09
IA,19003,4029,ALLYL CHLORIDE,6.521651e-09
IA,19005,14330,ALLYL CHLORIDE,1.1448095e-08
IA,19007,12887,ALLYL CHLORIDE,1.0510869e-08
IA,19009,6119,ALLYL CHLORIDE,7.843025e-09
IA,19011,26076,ALLYL CHLORIDE,2.2927397e-08
IA,19013,131090,ALLYL CHLORIDE,7.7424806e-08
IA,19015,26306,ALLYL CHLORIDE,3.7503149e-08
IA,19017,24276,ALLYL CHLORIDE,2.8203553e-08
IA,19019,20958,ALLYL CHLORIDE,2.1744416e-08
IA,19021,20260,ALLYL CHLORIDE,1.8606605e-08
IA,19023,14867,ALLYL CHLORIDE,1.5821252e-08
IA,19025,9670,ALLYL CHLORIDE,7.427404e-09
IA,19027,20816,ALLYL CHLORIDE,1.7506999e-08
IA,19029,13956,ALLYL CHLORIDE,8.574473e-09
IA,19031,18499,ALLYL CHLORIDE,2.4162396e-08
IA,19033,44150,ALLYL CHLORIDE,3.4552723e-08
IA,19035,12072,ALLYL CHLORIDE,1.1674689e-08
IA,19037,12439,ALLYL CHLORIDE,1.1531391e-08
IA,19039,9286,ALLYL CHLORIDE,1.1086705e-08
IA,19041,16666,ALLYL CHLORIDE,1.6700185e-08
IA,19043,18129,ALLYL CHLORIDE,1.0843574e-08
IA,19045,49072,ALLYL CHLORIDE,6.3794011e-08
IA,19047,17096,ALLYL CHLORIDE,1.5704152e-08
IA,19049,66135,ALLYL CHLORIDE,7.7234602e-08
IA,19051,8753,ALLYL CHLORIDE,9.815905e-09
IA,19053,8457,ALLYL CHLORIDE,6.404344e-09
IA,19055,17764,ALLYL CHLORIDE,1.3979889e-08
IA,19057,40325,ALLYL CHLORIDE,3.4549564e-08
IA,19059,16667,ALLYL CHLORIDE,1.8011829e-08
IA,19061,93653,ALLYL CHLORIDE,5.4335129e-08
IA,19063,10302,ALLYL CHLORIDE,1.1958304e-08
IA,19065,20880,ALLYL CHLORIDE,1.5268435e-08
IA,19067,16303,ALLYL CHLORIDE,1.331835e-08
IA,19069,10680,ALLYL CHLORIDE,9.352897e-09
IA,19071,7441,ALLYL CHLORIDE,6.871421e-09
IA,19073,9336,ALLYL CHLORIDE,9.180366e-09
IA,19075,12453,ALLYL CHLORIDE,1.7031604e-08
IA,19077,10954,ALLYL CHLORIDE,8.924072e-09
IA,19079,15673,ALLYL CHLORIDE,1.6059832e-08
IA,19081,11341,ALLYL CHLORIDE,6.876488e-09
IA,19083,17534,ALLYL CHLORIDE,1.2798118e-08
IA,19085,14928,ALLYL CHLORIDE,9.654862e-09
IA,19087,20145,ALLYL CHLORIDE,1.6301705e-08
IA,19089,9566,ALLYL CHLORIDE,6.709782e-09
IA,19091,9815,ALLYL CHLORIDE,1.1642874e-08
IA,19093,7089,ALLYL CHLORIDE,7.417087e-09
IA,19095,16355,ALLYL CHLORIDE,1.8754895e-08
IA,19097,19848,ALLYL CHLORIDE,2.2084379e-08
IA,19099,36842,ALLYL CHLORIDE,2.6375498e-08
IA,19101,16843,ALLYL CHLORIDE,1.8865747e-08
IA,19103,130881,ALLYL CHLORIDE,1.30020258e-07
IA,19105,20638,ALLYL CHLORIDE,1.8498568e-08
IA,19107,10511,ALLYL CHLORIDE,1.0540281e-08
IA,19109,15543,ALLYL CHLORIDE,9.48015e-09
IA,19111,35858,ALLYL CHLORIDE,2.3618619e-08
IA,19113,211226,ALLYL CHLORIDE,1.3153992e-07
IA,19115,11387,ALLYL CHLORIDE,1.6381776e-08
IA,19117,8898,ALLYL CHLORIDE,9.672121e-09
IA,19119,11581,ALLYL CHLORIDE,1.2455711e-08
IA,19121,15679,ALLYL CHLORIDE,2.2116712e-08
IA,19123,22381,ALLYL CHLORIDE,2.7807278e-08
IA,19125,33303,ALLYL CHLORIDE,2.4168641e-08
IA,19127,40648,ALLYL CHLORIDE,3.5228115e-08
IA,19129,15059,ALLYL CHLORIDE,1.8552968e-08
IA,19131,10776,ALLYL CHLORIDE,1.1418933e-08
IA,19133,9243,ALLYL CHLORIDE,8.067068e-09
IA,19135,7970,ALLYL CHLORIDE,1.1238891e-08
IA,19137,10740,ALLYL CHLORIDE,1.2283839e-08
IA,19139,42683,ALLYL CHLORIDE,3.5486664e-08
IA,19141,14398,ALLYL CHLORIDE,1.141595e-08
IA,19143,6462,ALLYL CHLORIDE,8.481321e-09
IA,19145,15932,ALLYL CHLORIDE,1.3071362e-08
IA,19147,9421,ALLYL CHLORIDE,7.766757e-09
IA,19149,24986,ALLYL CHLORIDE,2.3365643e-08
IA,19151,7310,ALLYL CHLORIDE,6.857921e-09
IA,19153,430640,ALLYL CHLORIDE,1.66657002e-07
IA,19155,93156,ALLYL CHLORIDE,4.0514887e-08
IA,19157,18914,ALLYL CHLORIDE,1.8682105e-08
IA,19159,5131,ALLYL CHLORIDE,5.275946e-09
IA,19161,10350,ALLYL CHLORIDE,9.502537e-09
IA,19163,165223,ALLYL CHLORIDE,1.49848939e-07
IA,19165,12167,ALLYL CHLORIDE,1.462797e-08
IA,19167,33704,ALLYL CHLORIDE,1.5385589e-08
IA,19169,89542,ALLYL CHLORIDE,6.3170577e-08
IA,19171,17767,ALLYL CHLORIDE,1.5924352e-08
IA,19173,6317,ALLYL CHLORIDE,5.575952e-09
IA,19175,12534,ALLYL CHLORIDE,1.0805336e-08
IA,19177,7570,ALLYL CHLORIDE,7.508961e-09
IA,19179,35625,ALLYL CHLORIDE,3.2487781e-08
IA,19181,46225,ALLYL CHLORIDE,6.0404466e-08
IA,19183,21704,ALLYL CHLORIDE,1.7187697e-08
IA,19185,6403,ALLYL CHLORIDE,4.85936e-09
IA,19187,38013,ALLYL CHLORIDE,2.8511883e-08
IA,19189,10866,ALLYL CHLORIDE,1.0950713e-08
IA,19191,21056,ALLYL CHLORIDE,1.2344978e-08
IA,19193,102172,ALLYL CHLORIDE,6.7601106e-08
IA,19195,7598,ALLYL CHLORIDE,1.276612e-08
IA,19197,13227,ALLYL CHLORIDE,8.463666e-09
KS,20001,13371,ALLYL CHLORIDE,1.2266676e-08
KS,20003,8102,ALLYL CHLORIDE,8.090794e-09
KS,20005,16924,ALLYL CHLORIDE,3.0883528e-08
KS,20007,4861,ALLYL CHLORIDE,3.314415e-09
KS,20009,27674,ALLYL CHLORIDE,1.4301917e-08
KS,20011,15173,ALLYL CHLORIDE,1.5328336e-08
KS,20013,9984,ALLYL CHLORIDE,6.911376e-09
KS,20015,65880,ALLYL CHLORIDE,3.7338111e-08
KS,20017,2790,ALLYL CHLORIDE,3.850545e-09
KS,20019,3669,ALLYL CHLORIDE,6.081725e-09
KS,20021,21603,ALLYL CHLORIDE,6.799861275e-06
KS,20023,2726,ALLYL CHLORIDE,1.762673e-09
KS,20025,2215,ALLYL CHLORIDE,1.307601e-09
KS,20027,8535,ALLYL CHLORIDE,9.388724e-09
KS,20029,9533,ALLYL CHLORIDE,5.899988e-09
KS,20031,8601,ALLYL CHLORIDE,5.834638e-09
KS,20033,1891,ALLYL CHLORIDE,1.269363e-09
KS,20035,36311,ALLYL CHLORIDE,1.8649096e-08
KS,20037,39134,ALLYL CHLORIDE,1.928498672e-06
KS,20039,2961,ALLYL CHLORIDE,1.556797e-09
KS,20041,19754,ALLYL CHLORIDE,1.2343343e-08
KS,20043,7945,ALLYL CHLORIDE,3.3667211e-08
KS,20045,110826,ALLYL CHLORIDE,1.26578936e-07
KS,20047,3037,ALLYL CHLORIDE,2.036094e-09
KS,20049,2882,ALLYL CHLORIDE,2.370147e-09
KS,20051,28452,ALLYL CHLORIDE,2.3472097e-08
KS,20053,6497,ALLYL CHLORIDE,3.959083e-09
KS,20055,36776,ALLYL CHLORIDE,2.4817288e-08
KS,20057,33848,ALLYL CHLORIDE,2.3771635e-08
KS,20059,25992,ALLYL CHLORIDE,3.2410917e-08
KS,20061,34362,ALLYL CHLORIDE,5.5633897e-08
KS,20063,2695,ALLYL CHLORIDE,1.369176e-09
KS,20065,2597,ALLYL CHLORIDE,2.659908e-09
KS,20067,7829,ALLYL CHLORIDE,1.0859449e-08
KS,20069,6005,ALLYL CHLORIDE,4.476947e-09
KS,20071,1247,ALLYL CHLORIDE,1.655366e-09
KS,20073,6689,ALLYL CHLORIDE,4.053994e-09
KS,20075,2690,ALLYL CHLORIDE,3.758498e-09
KS,20077,6034,ALLYL CHLORIDE,3.303479e-09
KS,20079,34684,ALLYL CHLORIDE,3.5555315e-08
KS,20081,4256,ALLYL CHLORIDE,3.761489e-09
KS,20083,1916,ALLYL CHLORIDE,2.090578e-09
KS,20085,13462,ALLYL CHLORIDE,1.6073646e-08
KS,20087,19126,ALLYL CHLORIDE,3.0377324e-08
KS,20089,3077,ALLYL CHLORIDE,2.394342e-09
KS,20091,544179,ALLYL CHLORIDE,2.29703566e-07
KS,20093,3977,ALLYL CHLORIDE,4.453642e-09
KS,20095,7858,ALLYL CHLORIDE,6.897434e-09
KS,20097,2553,ALLYL CHLORIDE,1.751529e-09
KS,20099,21607,ALLYL CHLORIDE,2.352531e-07
KS,20101,1750,ALLYL CHLORIDE,1.113955e-09
KS,20103,76227,ALLYL CHLORIDE,9.6314766e-08
KS,20105,3241,ALLYL CHLORIDE,3.288211e-09
KS,20107,9656,ALLYL CHLORIDE,7.495841e-09
KS,20109,2756,ALLYL CHLORIDE,3.978945e-09
KS,20111,33690,ALLYL CHLORIDE,3.3524863e-08
KS,20113,29179,ALLYL CHLORIDE,1.6052935e-08
KS,20115,12660,ALLYL CHLORIDE,6.068201e-09
KS,20117,10117,ALLYL CHLORIDE,5.982967e-09
KS,20119,4575,ALLYL CHLORIDE,2.667334e-09
KS,20121,32787,ALLYL CHLORIDE,3.9901776e-08
KS,20123,6373,ALLYL CHLORIDE,4.868546e-09
KS,20125,35471,ALLYL CHLORIDE,2.4374565e-08
KS,20127,5923,ALLYL CHLORIDE,4.793303e-09
KS,20129,3233,ALLYL CHLORIDE,2.794826e-09
KS,20131,10178,ALLYL CHLORIDE,7.610183e-09
KS,20133,16512,ALLYL CHLORIDE,2.239765e-08
KS,20135,3107,ALLYL CHLORIDE,1.700369e-09
KS,20137,5671,ALLYL CHLORIDE,5.433003e-09
KS,20139,16295,ALLYL CHLORIDE,1.4913215e-08
KS,20141,3858,ALLYL CHLORIDE,1.892425e-09
KS,20143,6091,ALLYL CHLORIDE,7.212724e-09
KS,20145,6973,ALLYL CHLORIDE,8.554044e-09
KS,20147,5642,ALLYL CHLORIDE,3.670306e-09
KS,20149,21604,ALLYL CHLORIDE,1.8127639e-08
KS,20151,9656,ALLYL CHLORIDE,1.0637329e-08
KS,20153,2519,ALLYL CHLORIDE,1.396078e-09
KS,20155,64511,ALLYL CHLORIDE,4.5799464e-08
KS,20157,4980,ALLYL CHLORIDE,3.746365e-09
KS,20159,10083,ALLYL CHLORIDE,9.216591e-09
KS,20161,71115,ALLYL CHLORIDE,4.7499868e-08
KS,20163,5181,ALLYL CHLORIDE,3.062195e-09
KS,20165,3307,ALLYL CHLORIDE,4.521782e-09
KS,20167,6970,ALLYL CHLORIDE,7.490568e-09
KS,20169,55606,ALLYL CHLORIDE,4.74646e-08
KS,20171,4936,ALLYL CHLORIDE,6.738147e-09
KS,20173,498365,ALLYL CHLORIDE,1.32182807e-07
KS,20175,22952,ALLYL CHLORIDE,2.2497548e-08
KS,20177,177934,ALLYL CHLORIDE,9.2229685e-08
KS,20179,2556,ALLYL CHLORIDE,1.124265e-09
KS,20181,6010,ALLYL CHLORIDE,6.947846e-09
KS,20183,3853,ALLYL CHLORIDE,1.995022e-09
KS,20185,4437,ALLYL CHLORIDE,3.312597e-09
KS,20187,2235,ALLYL CHLORIDE,2.967505e-09
KS,20189,5724,ALLYL CHLORIDE,5.006562e-09
KS,20191,24132,ALLYL CHLORIDE,2.1113454e-08
KS,20193,7900,ALLYL CHLORIDE,5.294987e-09
KS,20195,3001,ALLYL CHLORIDE,3.210155e-09
KS,20197,7053,ALLYL CHLORIDE,1.2614734e-08
KS,20199,1485,ALLYL CHLORIDE,1.162227e-09
KS,20201,5799,ALLYL CHLORIDE,2.415954e-09
KS,20203,2234,ALLYL CHLORIDE,2.759486e-09
KS,20205,9409,ALLYL CHLORIDE,1.1933451e-08
KS,20207,3309,ALLYL CHLORIDE,6.158526e-09
KS,20209,157505,ALLYL CHLORIDE,2.20354863e-07
KY,21001,18656,ALLYL CHLORIDE,2.8995441e-08
KY,21003,19956,ALLYL CHLORIDE,3.9325416e-08
KY,21005,21421,ALLYL CHLORIDE,5.5934733e-08
KY,21007,8249,ALLYL CHLORIDE,1.31772059e-06
KY,21009,42173,ALLYL CHLORIDE,4.9241196e-08
KY,21011,11591,ALLYL CHLORIDE,2.3420849e-08
KY,21013,28691,ALLYL CHLORIDE,2.6509405e-08
KY,21015,118811,ALLYL CHLORIDE,1.81569124e-07
KY,21017,19985,ALLYL CHLORIDE,5.5953151e-08
KY,21019,49542,ALLYL CHLORIDE,7.7243893e-08
KY,21021,28432,ALLYL CHLORIDE,4.9184067e-08
KY,21023,8488,ALLYL CHLORIDE,2.1034293e-08
KY,21025,13878,ALLYL CHLORIDE,1.4743958e-08
KY,21027,20059,ALLYL CHLORIDE,2.0761382e-08
KY,21029,74319,ALLYL CHLORIDE,1.09708234e-07
KY,21031,12690,ALLYL CHLORIDE,2.3876352e-08
KY,21033,12984,ALLYL CHLORIDE,5.491895155e-06
KY,21035,37191,ALLYL CHLORIDE,3.436635445e-06
KY,21037,90336,ALLYL CHLORIDE,3.69522903e-07
KY,21039,5104,ALLYL CHLORIDE,1.039667138e-06
KY,21041,10811,ALLYL CHLORIDE,2.8201789e-08
KY,21043,27720,ALLYL CHLORIDE,2.8227003e-08
KY,21045,15955,ALLYL CHLORIDE,2.4847993e-08
KY,21047,73955,ALLYL CHLORIDE,6.5854394e-08
KY,21049,35613,ALLYL CHLORIDE,6.9127709e-08
KY,21051,21730,ALLYL CHLORIDE,2.29578e-08
KY,21053,10272,ALLYL CHLORIDE,2.2591303e-08
KY,21055,9315,ALLYL CHLORIDE,8.996888304e-06
KY,21057,6856,ALLYL CHLORIDE,1.6373084e-08
KY,21059,96656,ALLYL CHLORIDE,7.2424441e-08
KY,21061,12161,ALLYL CHLORIDE,2.6939985e-08
KY,21063,7852,ALLYL CHLORIDE,1.7060612e-08
KY,21065,14672,ALLYL CHLORIDE,3.4459548e-08
KY,21067,295803,ALLYL CHLORIDE,1.96855552e-07
KY,21069,14348,ALLYL CHLORIDE,1.991314e-08
